season,period_type,division,game_number,course_name,player_a,player_b,source_row_a,source_row_b,source_cell_a,source_cell_b,source_color,played_state,pairing_status,evidence_type,source_workbook,source_tab,source_range,source_sha256,source_era,provenance,notes
1,season,4,8,LAB EASY,Domey34,,50,,R50,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,8,LAB EASY,InigoMontoya- GARBS,,51,,R51,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,StrokeLimitReached,,42,,S42,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,KCRob,,43,,S43,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,Rolyt,,44,,S44,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,NuttyGrandpa ,,45,,S45,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,RyRy2K22,,46,,S46,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH, Mr.Cory ,,47,,S47,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,Julian1830,,48,,S48,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,PhilJacobs123,,49,,S49,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,Domey34,,50,,S50,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,4,9,TSH,InigoMontoya- GARBS,,51,,S51,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,Yuk1N ,,3,,K3,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,Kenmorefield ,,4,,K4,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,Awkward3Sauce,,5,,K5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,Amberwave,,6,,K6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,ChipnPutt,,7,,K7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,MrDachshunds81,,8,,K8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,Amy_Sweet,,9,,K9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,BadWolff,,10,,K10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,Awesome_Kris,,11,,K11,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,1,EDE,Princess_Krys,,12,,K12,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,Yuk1N ,,3,,L3,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,Kenmorefield ,,4,,L4,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,Awkward3Sauce,,5,,L5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,Amberwave,,6,,L6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,ChipnPutt,,7,,L7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,MrDachshunds81,,8,,L8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,Amy_Sweet,,9,,L9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,BadWolff,,10,,L10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,Awesome_Kris,,11,,L11,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,2,STE,Princess_Krys,,12,,L12,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,Yuk1N ,,3,,M3,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,Kenmorefield ,,4,,M4,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,Awkward3Sauce,,5,,M5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,Amberwave,,6,,M6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,ChipnPutt,,7,,M7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,MrDachshunds81,,8,,M8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,Amy_Sweet,,9,,M9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,BadWolff,,10,,M10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,Awesome_Kris,,11,,M11,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,3,SSE,Princess_Krys,,12,,M12,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,Yuk1N ,,3,,N3,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,Kenmorefield ,,4,,N4,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,Awkward3Sauce,,5,,N5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,Amberwave,,6,,N6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,ChipnPutt,,7,,N7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,MrDachshunds81,,8,,N8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,Amy_Sweet,,9,,N9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,BadWolff,,10,,N10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,Awesome_Kris,,11,,N11,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,4,GBE,Princess_Krys,,12,,N12,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,5,20 E,Yuk1N ,,3,,O3,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,5,20 E,Kenmorefield ,,4,,O4,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,5,20 E,Awkward3Sauce,,5,,O5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
2,season,1,5,20 E,Amberwave,,6,,O6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S2,'S2'!A1:Z1000,bef7c18dc885fb2728fc966fef08b8666d0056241f22a261444045f70403c55e,legacy_9_course_aggregate_s2,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
